"","area","year","id","text","average","country","score","date","host","min.number","min.before","min.after","min.closest","min.any","total","commitments","commitments2","binding.level","summit.ref","org.ref","mentions.date","mentions.multi.year","mentions.money","mentions.values","bodies","gdp","gdp.per.cap","gdp.growth","is.italy","is.uk","is.canada","is.eu","is.france","is.germany","is.japan","is.russia","is.climate","is.conflict","is.crime","is.development","is.democracy","is.education","is.energy","is.food","is.gender","is.ict","is.labor","is.macro","is.security","is.trade"
"4096","Macroeconomics",2017,"2017-29","To this end, we reaffirm our commitment to use all policy tools - monetary, fiscal and structural - individually and collectively to achieve strong, sustainable, balanced and inclusive growth. ",0.63,"russia",NA,"2017-05-26","Italy",0,0,0,NA,0,259,5,25,1,0,0,0,0,0,0,0,1574.2,0.9473180096,1.709389916,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4097","Macroeconomics",2017,"2017-29","To this end, we reaffirm our commitment to use all policy tools - monetary, fiscal and structural - individually and collectively to achieve strong, sustainable, balanced and inclusive growth. ",0.63,"italy","0","2017-05-26","Italy",0,0,0,NA,0,259,5,25,1,0,0,0,0,0,0,0,1961.8,3.12442271,1.820333852,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4098","Macroeconomics",2017,"2017-29","To this end, we reaffirm our commitment to use all policy tools - monetary, fiscal and structural - individually and collectively to achieve strong, sustainable, balanced and inclusive growth. ",0.63,"canada","1","2017-05-26","Italy",0,0,0,NA,0,259,5,25,1,0,0,0,0,0,0,0,1649.27,4.432548834,1.811278917,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4099","Macroeconomics",2017,"2017-29","To this end, we reaffirm our commitment to use all policy tools - monetary, fiscal and structural - individually and collectively to achieve strong, sustainable, balanced and inclusive growth. ",0.63,"france","0","2017-05-26","Italy",0,0,0,NA,0,259,5,25,1,0,0,0,0,0,0,0,2595.15,3.76940833,1.994998447,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4100","Macroeconomics",2017,"2017-29","To this end, we reaffirm our commitment to use all policy tools - monetary, fiscal and structural - individually and collectively to achieve strong, sustainable, balanced and inclusive growth. ",0.63,"uk","1","2017-05-26","Italy",0,0,0,NA,0,259,5,25,1,0,0,0,0,0,0,0,2699.02,4.674664189,1.442929368,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4101","Macroeconomics",2017,"2017-29","To this end, we reaffirm our commitment to use all policy tools - monetary, fiscal and structural - individually and collectively to achieve strong, sustainable, balanced and inclusive growth. ",0.63,"eu","1","2017-05-26","Italy",0,0,0,NA,0,259,5,25,1,0,0,0,0,0,0,0,14766,3.185449799,2.652615054,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4102","Macroeconomics",2017,"2017-29","To this end, we reaffirm our commitment to use all policy tools - monetary, fiscal and structural - individually and collectively to achieve strong, sustainable, balanced and inclusive growth. ",0.63,"germany","1","2017-05-26","Italy",0,0,0,NA,0,259,5,25,1,0,0,0,0,0,0,0,3690.85,4.263955441,2.297206047,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4103","Macroeconomics",2017,"2017-29","To this end, we reaffirm our commitment to use all policy tools - monetary, fiscal and structural - individually and collectively to achieve strong, sustainable, balanced and inclusive growth. ",0.63,"us","1","2017-05-26","Italy",0,0,0,NA,0,259,5,25,1,0,0,0,0,0,0,0,19543,5.838777581,1.687321406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4104","Macroeconomics",2017,"2017-29","To this end, we reaffirm our commitment to use all policy tools - monetary, fiscal and structural - individually and collectively to achieve strong, sustainable, balanced and inclusive growth. ",0.63,"japan","0","2017-05-26","Italy",0,0,0,NA,0,259,5,25,1,0,0,0,0,0,0,0,4930.84,3.591464127,1.842709058,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4105","Macroeconomics",2018," 2018-5","We will continue monitoring market developments and using all policy tools to support strong, sustainable, balanced and inclusive growth that generates widespread prosperity",1,"russia",NA,"2018-06-08","Canada",0,0,0,NA,0,259,13,169,0,0,0,0,0,0,0,0,1657.33,0.9739899916,2.815525692,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4106","Macroeconomics",2018," 2018-5","We will continue monitoring market developments and using all policy tools to support strong, sustainable, balanced and inclusive growth that generates widespread prosperity",1,"italy","1","2018-06-08","Canada",0,0,0,NA,0,259,13,169,0,0,0,0,0,0,0,0,2091.93,3.159348026,1.11781662,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4107","Macroeconomics",2018," 2018-5","We will continue monitoring market developments and using all policy tools to support strong, sustainable, balanced and inclusive growth that generates widespread prosperity",1,"uk","1","2018-06-08","Canada",0,0,0,NA,0,259,13,169,0,0,0,0,0,0,0,0,2900.79,4.723133689,1.036855219,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4108","Macroeconomics",2018," 2018-5","We will continue monitoring market developments and using all policy tools to support strong, sustainable, balanced and inclusive growth that generates widespread prosperity",1,"us","1","2018-06-08","Canada",0,0,0,NA,0,259,13,169,0,0,0,0,0,0,0,0,20611.9,5.982159227,2.455679199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4109","Macroeconomics",2018," 2018-5","We will continue monitoring market developments and using all policy tools to support strong, sustainable, balanced and inclusive growth that generates widespread prosperity",1,"germany","1","2018-06-08","Canada",0,0,0,NA,0,259,13,169,0,0,0,0,0,0,0,0,3977.29,4.297328996,0.782690047,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4110","Macroeconomics",2018," 2018-5","We will continue monitoring market developments and using all policy tools to support strong, sustainable, balanced and inclusive growth that generates widespread prosperity",1,"canada","1","2018-06-08","Canada",0,0,0,NA,0,259,13,169,0,0,0,0,0,0,0,0,1725.33,4.491748373,1.335564285,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4111","Macroeconomics",2018," 2018-5","We will continue monitoring market developments and using all policy tools to support strong, sustainable, balanced and inclusive growth that generates widespread prosperity",1,"eu","1","2018-06-08","Canada",0,0,0,NA,0,259,13,169,0,0,0,0,0,0,0,0,15978.2,3.245943525,1.89906387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4112","Macroeconomics",2018," 2018-5","We will continue monitoring market developments and using all policy tools to support strong, sustainable, balanced and inclusive growth that generates widespread prosperity",1,"japan","1","2018-06-08","Canada",0,0,0,NA,0,259,13,169,0,0,0,0,0,0,0,0,5036.89,3.618862003,0.76286091,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4113","Macroeconomics",2018," 2018-5","We will continue monitoring market developments and using all policy tools to support strong, sustainable, balanced and inclusive growth that generates widespread prosperity",1,"france","1","2018-06-08","Canada",0,0,0,NA,0,259,13,169,0,0,0,0,0,0,0,0,2790.96,3.829186578,1.585878806,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4114","Macroeconomics",2020," 2020-20","[we resolve to]…safeguard against downside risks",0.88,"us","1","2020-03-16","United States",0,0,0,NA,0,259,8,64,1,0,0,0,0,0,0,0,20953,5.820337901,-4.328619657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4115","Macroeconomics",2020," 2020-24","In facing the economic challenge, we are determined not only to restore the level of growth anticipated before the COVID-19 pandemic. ",0,"canada","0","2020-03-16","United States",0,0,0,NA,0,259,8,64,NA,0,0,1,1,0,0,0,1645.42,4.225869102,-6.31922237,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4116","Macroeconomics",2020," 2020-4","We are committed to marshalling the full power of our governments to: restore confidence, growth, and protect jobs. ",0.88,"russia",NA,"2020-03-16","United States",0,0,0,NA,0,259,8,64,1,0,0,0,0,0,0,0,1483.5,0.9666814664,-2.771565332,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4117","Macroeconomics",2020," 2020-20","[we resolve to]…safeguard against downside risks",0.88,"italy","1","2020-03-16","United States",0,0,0,NA,0,259,8,64,1,0,0,0,0,0,0,0,1888.71,2.935992669,-8.510387567,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4118","Macroeconomics",2020," 2020-19","We resolve to coordinate measures and do whatever it takes, using all policy tools, to achieve strong growth in the G7 economies. ",0.25,"italy","-1","2020-03-16","United States",0,0,0,NA,0,259,8,64,1,0,0,0,0,0,0,0,1888.71,2.935992669,-8.510387567,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4119","Macroeconomics",2020," 2020-19","We resolve to coordinate measures and do whatever it takes, using all policy tools, to achieve strong growth in the G7 economies. ",0.25,"russia",NA,"2020-03-16","United States",0,0,0,NA,0,259,8,64,1,0,0,0,0,0,0,0,1483.5,0.9666814664,-2.771565332,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4120","Macroeconomics",2020," 2020-19","We resolve to coordinate measures and do whatever it takes, using all policy tools, to achieve strong growth in the G7 economies. ",0.25,"germany","1","2020-03-16","United States",0,0,0,NA,0,259,8,64,1,0,0,0,0,0,0,0,3846.41,4.131531357,-4.647544976,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4121","Macroeconomics",2020," 2020-20","[we resolve to]…safeguard against downside risks",0.88,"france","1","2020-03-16","United States",0,0,0,NA,0,259,8,64,1,0,0,0,0,0,0,0,2630.32,3.578596701,-8.034379209,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4122","Macroeconomics",2020," 2020-4","We are committed to marshalling the full power of our governments to: restore confidence, growth, and protect jobs. ",0.88,"japan","1","2020-03-16","United States",0,0,0,NA,0,259,8,64,1,0,0,0,0,0,0,0,5057.76,3.481321561,-4.260289561,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4123","Macroeconomics",2020," 2020-4","We are committed to marshalling the full power of our governments to: restore confidence, growth, and protect jobs. ",0.88,"canada","0","2020-03-16","United States",0,0,0,NA,0,259,8,64,1,0,0,0,0,0,0,0,1645.42,4.225869102,-6.31922237,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4124","Macroeconomics",2020," 2020-4","We are committed to marshalling the full power of our governments to: restore confidence, growth, and protect jobs. ",0.88,"france","1","2020-03-16","United States",0,0,0,NA,0,259,8,64,1,0,0,0,0,0,0,0,2630.32,3.578596701,-8.034379209,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4125","Macroeconomics",2020," 2020-24","In facing the economic challenge, we are determined not only to restore the level of growth anticipated before the COVID-19 pandemic. ",0,"uk","0","2020-03-16","United States",0,0,0,NA,0,259,8,64,NA,0,0,1,1,0,0,0,2759.8,4.302020346,-9.906992784,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4126","Macroeconomics",2020," 2020-24","In facing the economic challenge, we are determined not only to restore the level of growth anticipated before the COVID-19 pandemic. ",0,"russia",NA,"2020-03-16","United States",0,0,0,NA,0,259,8,64,NA,0,0,1,1,0,0,0,1483.5,0.9666814664,-2.771565332,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4127","Macroeconomics",2020," 2020-20","[we resolve to]…safeguard against downside risks",0.88,"uk","1","2020-03-16","United States",0,0,0,NA,0,259,8,64,1,0,0,0,0,0,0,0,2759.8,4.302020346,-9.906992784,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4128","Macroeconomics",2020," 2020-4","We are committed to marshalling the full power of our governments to: restore confidence, growth, and protect jobs. ",0.88,"eu","1","2020-03-16","United States",0,0,0,NA,0,259,8,64,1,0,0,0,0,0,0,0,15291.9,3.10416385,-6.014977977,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4129","Macroeconomics",2020," 2020-24","In facing the economic challenge, we are determined not only to restore the level of growth anticipated before the COVID-19 pandemic. ",0,"japan","0","2020-03-16","United States",0,0,0,NA,0,259,8,64,NA,0,0,1,1,0,0,0,5057.76,3.481321561,-4.260289561,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4130","Macroeconomics",2020," 2020-24","In facing the economic challenge, we are determined not only to restore the level of growth anticipated before the COVID-19 pandemic. ",0,"eu","0","2020-03-16","United States",0,0,0,NA,0,259,8,64,NA,0,0,1,1,0,0,0,15291.9,3.10416385,-6.014977977,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4131","Macroeconomics",2020," 2020-19","We resolve to coordinate measures and do whatever it takes, using all policy tools, to achieve strong growth in the G7 economies. ",0.25,"france","1","2020-03-16","United States",0,0,0,NA,0,259,8,64,1,0,0,0,0,0,0,0,2630.32,3.578596701,-8.034379209,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4132","Macroeconomics",2020," 2020-4","We are committed to marshalling the full power of our governments to: restore confidence, growth, and protect jobs. ",0.88,"italy","1","2020-03-16","United States",0,0,0,NA,0,259,8,64,1,0,0,0,0,0,0,0,1888.71,2.935992669,-8.510387567,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4133","Macroeconomics",2020," 2020-19","We resolve to coordinate measures and do whatever it takes, using all policy tools, to achieve strong growth in the G7 economies. ",0.25,"japan","0","2020-03-16","United States",0,0,0,NA,0,259,8,64,1,0,0,0,0,0,0,0,5057.76,3.481321561,-4.260289561,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4134","Macroeconomics",2020," 2020-19","We resolve to coordinate measures and do whatever it takes, using all policy tools, to achieve strong growth in the G7 economies. ",0.25,"canada","0","2020-03-16","United States",0,0,0,NA,0,259,8,64,1,0,0,0,0,0,0,0,1645.42,4.225869102,-6.31922237,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4135","Macroeconomics",2020," 2020-24","In facing the economic challenge, we are determined not only to restore the level of growth anticipated before the COVID-19 pandemic. ",0,"italy","0","2020-03-16","United States",0,0,0,NA,0,259,8,64,NA,0,0,1,1,0,0,0,1888.71,2.935992669,-8.510387567,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4136","Macroeconomics",2020," 2020-20","[we resolve to]…safeguard against downside risks",0.88,"germany","0","2020-03-16","United States",0,0,0,NA,0,259,8,64,1,0,0,0,0,0,0,0,3846.41,4.131531357,-4.647544976,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4137","Macroeconomics",2020," 2020-20","[we resolve to]…safeguard against downside risks",0.88,"japan","1","2020-03-16","United States",0,0,0,NA,0,259,8,64,1,0,0,0,0,0,0,0,5057.76,3.481321561,-4.260289561,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4138","Macroeconomics",2020," 2020-24","In facing the economic challenge, we are determined not only to restore the level of growth anticipated before the COVID-19 pandemic. ",0,"germany","0","2020-03-16","United States",0,0,0,NA,0,259,8,64,NA,0,0,1,1,0,0,0,3846.41,4.131531357,-4.647544976,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4139","Macroeconomics",2020," 2020-19","We resolve to coordinate measures and do whatever it takes, using all policy tools, to achieve strong growth in the G7 economies. ",0.25,"uk","0","2020-03-16","United States",0,0,0,NA,0,259,8,64,1,0,0,0,0,0,0,0,2759.8,4.302020346,-9.906992784,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4140","Macroeconomics",2020," 2020-20","[we resolve to]…safeguard against downside risks",0.88,"eu","1","2020-03-16","United States",0,0,0,NA,0,259,8,64,1,0,0,0,0,0,0,0,15291.9,3.10416385,-6.014977977,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4141","Macroeconomics",2020," 2020-4","We are committed to marshalling the full power of our governments to: restore confidence, growth, and protect jobs. ",0.88,"germany","1","2020-03-16","United States",0,0,0,NA,0,259,8,64,1,0,0,0,0,0,0,0,3846.41,4.131531357,-4.647544976,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4142","Macroeconomics",2020," 2020-19","We resolve to coordinate measures and do whatever it takes, using all policy tools, to achieve strong growth in the G7 economies. ",0.25,"eu","1","2020-03-16","United States",0,0,0,NA,0,259,8,64,1,0,0,0,0,0,0,0,15291.9,3.10416385,-6.014977977,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4143","Macroeconomics",2020," 2020-4","We are committed to marshalling the full power of our governments to: restore confidence, growth, and protect jobs. ",0.88,"us","1","2020-03-16","United States",0,0,0,NA,0,259,8,64,1,0,0,0,0,0,0,0,20953,5.820337901,-4.328619657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4144","Macroeconomics",2020," 2020-4","We are committed to marshalling the full power of our governments to: restore confidence, growth, and protect jobs. ",0.88,"uk","1","2020-03-16","United States",0,0,0,NA,0,259,8,64,1,0,0,0,0,0,0,0,2759.8,4.302020346,-9.906992784,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4145","Macroeconomics",2020," 2020-19","We resolve to coordinate measures and do whatever it takes, using all policy tools, to achieve strong growth in the G7 economies. ",0.25,"us","0","2020-03-16","United States",0,0,0,NA,0,259,8,64,1,0,0,0,0,0,0,0,20953,5.820337901,-4.328619657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4146","Macroeconomics",2020," 2020-24","In facing the economic challenge, we are determined not only to restore the level of growth anticipated before the COVID-19 pandemic. ",0,"us","0","2020-03-16","United States",0,0,0,NA,0,259,8,64,NA,0,0,1,1,0,0,0,20953,5.820337901,-4.328619657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4147","Macroeconomics",2020," 2020-24","In facing the economic challenge, we are determined not only to restore the level of growth anticipated before the COVID-19 pandemic. ",0,"france","0","2020-03-16","United States",0,0,0,NA,0,259,8,64,NA,0,0,1,1,0,0,0,2630.32,3.578596701,-8.034379209,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4148","Macroeconomics",2020," 2020-20","[we resolve to]…safeguard against downside risks",0.88,"canada","1","2020-03-16","United States",0,0,0,NA,0,259,8,64,1,0,0,0,0,0,0,0,1645.42,4.225869102,-6.31922237,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4149","Macroeconomics",2020," 2020-20","[we resolve to]…safeguard against downside risks",0.88,"russia",NA,"2020-03-16","United States",0,0,0,NA,0,259,8,64,1,0,0,0,0,0,0,0,1483.5,0.9666814664,-2.771565332,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4150","Migration and Refugees",2015,"2015-130","[We reaffirm our commitment to] disrupt human trafficking in and beyond our borders",0.88,"eu","1","2015-06-07","Germany",2,1,1,54,1,17,0,0,1,0,0,0,0,0,0,0,13551.9,3.048502881,2.088135334,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4151","Migration and Refugees",2015,"2015-104","[Based on our common values and principles we are committed to] fighting trafficking of migrants",0.63,"france","1","2015-06-07","Germany",2,1,1,54,1,17,0,0,1,0,0,0,0,0,0,0,2439.19,3.665292231,0.754024352,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4152","Migration and Refugees",2015,"2015-130","[We reaffirm our commitment to] disrupt human trafficking in and beyond our borders",0.88,"us","1","2015-06-07","Germany",2,1,1,54,1,17,0,0,1,0,0,0,0,0,0,0,18238.3,5.68633715,2.319441456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4153","Migration and Refugees",2015,"2015-126","We reaffirm our commitment to prevent the trafficking of migrants",0.75,"us","1","2015-06-07","Germany",2,1,1,54,1,17,0,0,1,0,0,0,0,0,0,0,18238.3,5.68633715,2.319441456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4154","Migration and Refugees",2015,"2015-126","We reaffirm our commitment to prevent the trafficking of migrants",0.75,"eu","1","2015-06-07","Germany",2,1,1,54,1,17,0,0,1,0,0,0,0,0,0,0,13551.9,3.048502881,2.088135334,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4155","Migration and Refugees",2015,"2015-126","We reaffirm our commitment to prevent the trafficking of migrants",0.75,"italy","0","2015-06-07","Germany",2,1,1,54,1,17,0,0,1,0,0,0,0,0,0,0,1836.64,3.024238614,0.875477402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4156","Migration and Refugees",2015,"2015-104","[Based on our common values and principles we are committed to] fighting trafficking of migrants",0.63,"russia",NA,"2015-06-07","Germany",2,1,1,54,1,17,0,0,1,0,0,0,0,0,0,0,1363.48,0.9313013625,-2.183888387,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4157","Migration and Refugees",2015,"2015-127","[We reaffirm our commitment to] combat the trafficking of migrants ",0.75,"japan","0","2015-06-07","Germany",2,1,1,54,1,17,0,0,1,0,0,0,0,0,0,0,4444.93,3.496063938,1.668465117,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4158","Migration and Refugees",2015,"2015-104","[Based on our common values and principles we are committed to] fighting trafficking of migrants",0.63,"japan","0","2015-06-07","Germany",2,1,1,54,1,17,0,0,1,0,0,0,0,0,0,0,4444.93,3.496063938,1.668465117,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4159","Migration and Refugees",2015,"2015-126","We reaffirm our commitment to prevent the trafficking of migrants",0.75,"canada","1","2015-06-07","Germany",2,1,1,54,1,17,0,0,1,0,0,0,0,0,0,0,1556.51,4.359613554,-0.089285801,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4160","Migration and Refugees",2015,"2015-126","We reaffirm our commitment to prevent the trafficking of migrants",0.75,"france","1","2015-06-07","Germany",2,1,1,54,1,17,0,0,1,0,0,0,0,0,0,0,2439.19,3.665292231,0.754024352,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4161","Migration and Refugees",2015,"2015-104","[Based on our common values and principles we are committed to] fighting trafficking of migrants",0.63,"eu","1","2015-06-07","Germany",2,1,1,54,1,17,0,0,1,0,0,0,0,0,0,0,13551.9,3.048502881,2.088135334,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4162","Migration and Refugees",2015,"2015-130","[We reaffirm our commitment to] disrupt human trafficking in and beyond our borders",0.88,"france","1","2015-06-07","Germany",2,1,1,54,1,17,0,0,1,0,0,0,0,0,0,0,2439.19,3.665292231,0.754024352,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4163","Migration and Refugees",2015,"2015-104","[Based on our common values and principles we are committed to] fighting trafficking of migrants",0.63,"uk","1","2015-06-07","Germany",2,1,1,54,1,17,0,0,1,0,0,0,0,0,0,0,2956.57,4.540456777,1.812661638,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4164","Migration and Refugees",2015,"2015-126","We reaffirm our commitment to prevent the trafficking of migrants",0.75,"uk","1","2015-06-07","Germany",2,1,1,54,1,17,0,0,1,0,0,0,0,0,0,0,2956.57,4.540456777,1.812661638,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4165","Migration and Refugees",2015,"2015-127","[We reaffirm our commitment to] combat the trafficking of migrants ",0.75,"germany","1","2015-06-07","Germany",2,1,1,54,1,17,0,0,1,0,0,0,0,0,0,0,3357.59,4.110325644,0.617105353,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4166","Migration and Refugees",2015,"2015-130","[We reaffirm our commitment to] disrupt human trafficking in and beyond our borders",0.88,"uk","1","2015-06-07","Germany",2,1,1,54,1,17,0,0,1,0,0,0,0,0,0,0,2956.57,4.540456777,1.812661638,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4167","Migration and Refugees",2015,"2015-104","[Based on our common values and principles we are committed to] fighting trafficking of migrants",0.63,"canada","0","2015-06-07","Germany",2,1,1,54,1,17,0,0,1,0,0,0,0,0,0,0,1556.51,4.359613554,-0.089285801,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4168","Migration and Refugees",2015,"2015-127","[We reaffirm our commitment to] combat the trafficking of migrants ",0.75,"us","1","2015-06-07","Germany",2,1,1,54,1,17,0,0,1,0,0,0,0,0,0,0,18238.3,5.68633715,2.319441456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4169","Migration and Refugees",2015,"2015-130","[We reaffirm our commitment to] disrupt human trafficking in and beyond our borders",0.88,"germany","1","2015-06-07","Germany",2,1,1,54,1,17,0,0,1,0,0,0,0,0,0,0,3357.59,4.110325644,0.617105353,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4170","Migration and Refugees",2015,"2015-126","We reaffirm our commitment to prevent the trafficking of migrants",0.75,"germany","1","2015-06-07","Germany",2,1,1,54,1,17,0,0,1,0,0,0,0,0,0,0,3357.59,4.110325644,0.617105353,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4171","Migration and Refugees",2015,"2015-127","[We reaffirm our commitment to] combat the trafficking of migrants ",0.75,"uk","1","2015-06-07","Germany",2,1,1,54,1,17,0,0,1,0,0,0,0,0,0,0,2956.57,4.540456777,1.812661638,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4172","Migration and Refugees",2015,"2015-104","[Based on our common values and principles we are committed to] fighting trafficking of migrants",0.63,"us","1","2015-06-07","Germany",2,1,1,54,1,17,0,0,1,0,0,0,0,0,0,0,18238.3,5.68633715,2.319441456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4173","Migration and Refugees",2015,"2015-127","[We reaffirm our commitment to] combat the trafficking of migrants ",0.75,"france","1","2015-06-07","Germany",2,1,1,54,1,17,0,0,1,0,0,0,0,0,0,0,2439.19,3.665292231,0.754024352,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4174","Migration and Refugees",2015,"2015-127","[We reaffirm our commitment to] combat the trafficking of migrants ",0.75,"italy","0","2015-06-07","Germany",2,1,1,54,1,17,0,0,1,0,0,0,0,0,0,0,1836.64,3.024238614,0.875477402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
