Compliance Score,Issue-Area,Country,Year,Mentions Specific Date,Total Number of Commitments,Number of Same-Issue Commitments,Mentions UN,Mentions Developing Countries,Binding Level,GDP,GDP per Capita,GDP per Capita Growth,Host Country,Number of Ministerials,Closest Ministerial,Government Type
1.0,Regional Security,United Kingdom,2015.0,No,376.0,17.0,No,No,Lower,2930000000000.0,44966.101930000004,1.545056482,Germany,2.0,-54.0,Unitary
1.0,Regional Security,United Kingdom,2015.0,No,376.0,17.0,Yes,No,Higher,2930000000000.0,44966.101930000004,1.545056482,Germany,2.0,-54.0,Unitary
1.0,Regional Security,United Kingdom,2016.0,No,342.0,7.0,Yes,No,Higher,2690000000000.0,41074.16728,1.193020554,Japan,1.0,-46.0,Unitary
1.0,Regional Security,United Kingdom,2017.0,No,180.0,10.0,No,No,Higher,2670000000000.0,40361.41738,1.1774720840000001,Italy,1.0,-46.0,Unitary
1.0,Terrorism,United Kingdom,1978.0,No,50.0,3.0,No,No,Higher,336000000000.0,5976.938169,4.196633802,Germany,0.0,365.0,Unitary
0.0,Terrorism,United Kingdom,1978.0,No,50.0,3.0,No,No,Higher,336000000000.0,5976.938169,4.196633802,Germany,0.0,365.0,Unitary
0.0,Terrorism,United Kingdom,1978.0,No,50.0,3.0,No,No,Higher,336000000000.0,5976.938169,4.196633802,Germany,0.0,365.0,Unitary
0.0,Terrorism,United Kingdom,1981.0,No,40.0,7.0,No,No,Higher,541000000000.0,9599.306222,-0.80565957,Canada,0.0,365.0,Unitary
0.0,Terrorism,United Kingdom,1996.0,No,128.0,7.0,No,No,Higher,1420000000000.0,24332.69777,2.230894646,France,1.0,33.0,Unitary
1.0,Terrorism,United Kingdom,2000.0,No,105.0,4.0,No,No,Lower,1660000000000.0,28149.870010000002,3.0685480939999996,Japan,0.0,365.0,Unitary
1.0,Terrorism,United Kingdom,2001.0,No,58.0,0.0,No,No,Lower,1640000000000.0,27744.506460000004,2.578699221,Italy,0.0,365.0,Unitary
1.0,Terrorism,United Kingdom,2002.0,No,187.0,20.0,No,No,Higher,1780000000000.0,30056.586219999997,1.8920897890000001,Canada,0.0,365.0,Unitary
1.0,Terrorism,United Kingdom,2003.0,No,205.0,36.0,No,No,Higher,2050000000000.0,34419.14791,2.806551733,France,0.0,365.0,Unitary
1.0,Terrorism,United Kingdom,2003.0,No,205.0,36.0,No,No,Higher,2050000000000.0,34419.14791,2.806551733,France,0.0,365.0,Unitary
0.0,Terrorism,United Kingdom,2004.0,Yes,252.0,33.0,No,No,Higher,2420000000000.0,40290.313969999996,1.79315566,United States,0.0,365.0,Unitary
1.0,Terrorism,United Kingdom,2005.0,No,212.0,14.0,No,No,Higher,2540000000000.0,42030.28661,2.47371181,United Kingdom,0.0,365.0,Unitary
1.0,Terrorism,United Kingdom,2006.0,No,317.0,23.0,No,No,Higher,2710000000000.0,44599.69757,2.035550356,Russia,0.0,365.0,Unitary
0.0,Terrorism,United Kingdom,2007.0,No,329.0,29.0,No,No,Lower,3100000000000.0,50566.8266,1.636058451,Germany,0.0,365.0,Unitary
1.0,Terrorism,United Kingdom,2007.0,No,329.0,29.0,No,No,Higher,3100000000000.0,50566.8266,1.636058451,Germany,0.0,365.0,Unitary
-1.0,Terrorism,United Kingdom,2008.0,No,296.0,12.0,No,No,Higher,2920000000000.0,47286.99849,-1.062893134,Japan,0.0,365.0,Unitary
0.0,Terrorism,United Kingdom,2009.0,No,254.0,4.0,No,No,Higher,2410000000000.0,38713.13743,-4.969350243,Italy,0.0,365.0,Unitary
0.0,Terrorism,United Kingdom,2010.0,No,73.0,13.0,No,No,Higher,2480000000000.0,39435.8399,1.153474893,Canada,0.0,365.0,Unitary
1.0,Terrorism,United Kingdom,2010.0,No,73.0,13.0,No,No,Higher,2480000000000.0,39435.8399,1.153474893,Canada,0.0,365.0,Unitary
1.0,Terrorism,United Kingdom,2010.0,No,73.0,13.0,No,No,Higher,2480000000000.0,39435.8399,1.153474893,Canada,0.0,365.0,Unitary
1.0,Terrorism,United Kingdom,2011.0,No,193.0,8.0,No,No,Lower,2660000000000.0,42038.50048,0.749525179,France,0.0,365.0,Unitary
1.0,Terrorism,United Kingdom,2013.0,No,214.0,0.0,No,No,Lower,2790000000000.0,43444.56484,1.4579115440000001,United Kingdom,0.0,365.0,Unitary
1.0,Terrorism,United Kingdom,2013.0,No,214.0,0.0,Yes,No,Lower,2790000000000.0,43444.56484,1.4579115440000001,United Kingdom,0.0,365.0,Unitary
-1.0,Terrorism,United Kingdom,2013.0,No,214.0,0.0,No,No,Higher,2790000000000.0,43444.56484,1.4579115440000001,United Kingdom,0.0,365.0,Unitary
1.0,Terrorism,United Kingdom,2013.0,No,214.0,0.0,No,No,Lower,2790000000000.0,43444.56484,1.4579115440000001,United Kingdom,0.0,365.0,Unitary
1.0,Terrorism,United Kingdom,2014.0,No,141.0,4.0,No,No,Higher,3060000000000.0,47417.63505,1.837387371,European Union,0.0,365.0,Unitary
1.0,Terrorism,United Kingdom,2015.0,No,376.0,5.0,No,No,Higher,2930000000000.0,44966.101930000004,1.545056482,Germany,0.0,365.0,Unitary
1.0,Terrorism,United Kingdom,2015.0,No,376.0,5.0,No,No,Higher,2930000000000.0,44966.101930000004,1.545056482,Germany,0.0,365.0,Unitary
1.0,Terrorism,United Kingdom,2016.0,No,342.0,31.0,No,No,Higher,2690000000000.0,41074.16728,1.193020554,Japan,0.0,365.0,Unitary
-1.0,Terrorism,United Kingdom,2016.0,No,342.0,31.0,No,No,Lower,2690000000000.0,41074.16728,1.193020554,Japan,0.0,365.0,Unitary
0.0,Terrorism,United Kingdom,2016.0,No,342.0,31.0,Yes,No,Higher,2690000000000.0,41074.16728,1.193020554,Japan,0.0,365.0,Unitary
1.0,Terrorism,United Kingdom,2017.0,No,180.0,45.0,No,No,Higher,2670000000000.0,40361.41738,1.1774720840000001,Italy,0.0,365.0,Unitary
1.0,Terrorism,United Kingdom,2017.0,No,180.0,45.0,No,No,Higher,2670000000000.0,40361.41738,1.1774720840000001,Italy,0.0,365.0,Unitary
1.0,Terrorism,United Kingdom,2017.0,No,180.0,45.0,No,No,Higher,2670000000000.0,40361.41738,1.1774720840000001,Italy,0.0,365.0,Unitary
1.0,Information and Communications Technology,United Kingdom,1996.0,No,128.0,3.0,No,No,Higher,1420000000000.0,24332.69777,2.230894646,France,0.0,365.0,Unitary
1.0,Information and Communications Technology,United Kingdom,2000.0,No,105.0,4.0,No,No,Higher,1660000000000.0,28149.870010000002,3.0685480939999996,Japan,0.0,365.0,Unitary
1.0,Information and Communications Technology,United Kingdom,2000.0,No,105.0,4.0,No,No,Higher,1660000000000.0,28149.870010000002,3.0685480939999996,Japan,0.0,365.0,Unitary
1.0,Information and Communications Technology,United Kingdom,2001.0,No,58.0,4.0,No,No,Higher,1640000000000.0,27744.506460000004,2.578699221,Italy,0.0,365.0,Unitary
1.0,Information and Communications Technology,United Kingdom,2001.0,No,58.0,4.0,No,No,Higher,1640000000000.0,27744.506460000004,2.578699221,Italy,0.0,365.0,Unitary
1.0,Information and Communications Technology,United Kingdom,2001.0,No,58.0,4.0,No,No,Lower,1640000000000.0,27744.506460000004,2.578699221,Italy,0.0,365.0,Unitary
0.0,Information and Communications Technology,United Kingdom,2006.0,No,317.0,2.0,No,No,Higher,2710000000000.0,44599.69757,2.035550356,Russia,0.0,365.0,Unitary
0.0,Information and Communications Technology,United Kingdom,2007.0,No,329.0,0.0,No,Yes,Higher,3100000000000.0,50566.8266,1.636058451,Germany,0.0,365.0,Unitary
0.0,Information and Communications Technology,United Kingdom,2008.0,No,296.0,4.0,No,No,Higher,2920000000000.0,47286.99849,-1.062893134,Japan,0.0,365.0,Unitary
1.0,Information and Communications Technology,United Kingdom,2009.0,No,254.0,3.0,No,No,Higher,2410000000000.0,38713.13743,-4.969350243,Italy,0.0,365.0,Unitary
1.0,Information and Communications Technology,United Kingdom,2009.0,No,254.0,3.0,No,Yes,Higher,2410000000000.0,38713.13743,-4.969350243,Italy,0.0,365.0,Unitary
1.0,Information and Communications Technology,United Kingdom,2009.0,No,254.0,3.0,No,No,Higher,2410000000000.0,38713.13743,-4.969350243,Italy,0.0,365.0,Unitary
1.0,Information and Communications Technology,United Kingdom,2011.0,No,193.0,5.0,No,No,Higher,2660000000000.0,42038.50048,0.749525179,France,0.0,365.0,Unitary
1.0,Information and Communications Technology,United Kingdom,2013.0,Yes,214.0,18.0,No,No,Higher,2790000000000.0,43444.56484,1.4579115440000001,United Kingdom,0.0,365.0,Unitary
1.0,Information and Communications Technology,United Kingdom,2016.0,No,342.0,23.0,No,No,Higher,2690000000000.0,41074.16728,1.193020554,Japan,1.0,-27.0,Unitary
1.0,Information and Communications Technology,United Kingdom,2017.0,No,180.0,5.0,No,No,Lower,2670000000000.0,40361.41738,1.1774720840000001,Italy,1.0,123.0,Unitary
1.0,Energy,United Kingdom,2001.0,No,58.0,2.0,No,No,Higher,1640000000000.0,27744.506460000004,2.578699221,Italy,0.0,365.0,Unitary
1.0,Energy,United Kingdom,2003.0,No,205.0,14.0,No,No,Lower,2050000000000.0,34419.14791,2.806551733,France,0.0,365.0,Unitary
1.0,Energy,United Kingdom,2004.0,No,252.0,0.0,No,No,Lower,2420000000000.0,40290.313969999996,1.79315566,United States,0.0,365.0,Unitary
1.0,Energy,United Kingdom,2006.0,No,317.0,78.0,No,No,Higher,2710000000000.0,44599.69757,2.035550356,Russia,1.0,-122.0,Unitary
1.0,Energy,United Kingdom,2006.0,No,317.0,78.0,No,No,Higher,2710000000000.0,44599.69757,2.035550356,Russia,1.0,-122.0,Unitary
1.0,Energy,United Kingdom,2007.0,Yes,329.0,41.0,No,No,Higher,3100000000000.0,50566.8266,1.636058451,Germany,1.0,1.0,Unitary
1.0,Energy,United Kingdom,2007.0,No,329.0,41.0,No,No,Higher,3100000000000.0,50566.8266,1.636058451,Germany,1.0,1.0,Unitary
1.0,Energy,United Kingdom,2007.0,No,329.0,41.0,No,No,Higher,3100000000000.0,50566.8266,1.636058451,Germany,1.0,1.0,Unitary
1.0,Energy,United Kingdom,2008.0,No,296.0,26.0,No,No,Higher,2920000000000.0,47286.99849,-1.062893134,Japan,0.0,365.0,Unitary
1.0,Energy,United Kingdom,2008.0,No,296.0,26.0,No,No,Higher,2920000000000.0,47286.99849,-1.062893134,Japan,0.0,365.0,Unitary
1.0,Energy,United Kingdom,2008.0,No,296.0,26.0,No,No,Higher,2920000000000.0,47286.99849,-1.062893134,Japan,0.0,365.0,Unitary
1.0,Energy,United Kingdom,2009.0,No,254.0,28.0,No,No,Higher,2410000000000.0,38713.13743,-4.969350243,Italy,1.0,-46.0,Unitary
1.0,Energy,United Kingdom,2009.0,No,254.0,28.0,No,Yes,Higher,2410000000000.0,38713.13743,-4.969350243,Italy,1.0,-46.0,Unitary
0.0,Energy,United Kingdom,2012.0,No,141.0,23.0,No,No,Higher,2700000000000.0,42462.71491,0.775772307,United States,0.0,365.0,Unitary
0.0,Energy,United Kingdom,2012.0,No,141.0,23.0,No,No,Lower,2700000000000.0,42462.71491,0.775772307,United States,0.0,365.0,Unitary
1.0,Energy,United Kingdom,2012.0,No,141.0,23.0,No,No,Higher,2700000000000.0,42462.71491,0.775772307,United States,0.0,365.0,Unitary
0.0,Energy,United Kingdom,2012.0,No,141.0,23.0,No,No,Lower,2700000000000.0,42462.71491,0.775772307,United States,0.0,365.0,Unitary
0.0,Energy,United Kingdom,2014.0,No,141.0,19.0,No,No,Higher,3060000000000.0,47417.63505,1.837387371,European Union,1.0,-30.0,Unitary
1.0,Energy,United Kingdom,2014.0,No,141.0,19.0,No,No,Higher,3060000000000.0,47417.63505,1.837387371,European Union,1.0,-30.0,Unitary
0.0,Energy,United Kingdom,2015.0,No,376.0,20.0,No,No,Lower,2930000000000.0,44966.101930000004,1.545056482,Germany,1.0,-27.0,Unitary
1.0,Energy,United Kingdom,2017.0,No,180.0,6.0,No,No,Higher,2670000000000.0,40361.41738,1.1774720840000001,Italy,1.0,-47.0,Unitary
1.0,Food and Agriculture,United Kingdom,2000.0,Yes,105.0,3.0,No,No,Higher,1660000000000.0,28149.870010000002,3.0685480939999996,Japan,0.0,365.0,Unitary
1.0,Food and Agriculture,United Kingdom,2002.0,No,187.0,16.0,No,No,Lower,1780000000000.0,30056.586219999997,1.8920897890000001,Canada,0.0,365.0,Unitary
1.0,Food and Agriculture,United Kingdom,2004.0,Yes,252.0,49.0,No,No,Higher,2420000000000.0,40290.313969999996,1.79315566,United States,0.0,365.0,Unitary
1.0,Food and Agriculture,United Kingdom,2005.0,No,212.0,3.0,No,No,Higher,2540000000000.0,42030.28661,2.47371181,United Kingdom,0.0,365.0,Unitary
0.0,Food and Agriculture,United Kingdom,2008.0,No,296.0,27.0,No,No,Higher,2920000000000.0,47286.99849,-1.062893134,Japan,0.0,365.0,Unitary
1.0,Food and Agriculture,United Kingdom,2009.0,No,254.0,20.0,No,No,Higher,2410000000000.0,38713.13743,-4.969350243,Italy,1.0,-79.0,Unitary
0.0,Food and Agriculture,United Kingdom,2010.0,Yes,73.0,2.0,No,No,Higher,2480000000000.0,39435.8399,1.153474893,Canada,0.0,365.0,Unitary
0.0,Food and Agriculture,United Kingdom,2010.0,No,73.0,2.0,Yes,No,Higher,2480000000000.0,39435.8399,1.153474893,Canada,0.0,365.0,Unitary
0.0,Food and Agriculture,United Kingdom,2011.0,No,193.0,4.0,No,No,Higher,2660000000000.0,42038.50048,0.749525179,France,0.0,365.0,Unitary
1.0,Food and Agriculture,United Kingdom,2012.0,No,141.0,6.0,No,No,Higher,2700000000000.0,42462.71491,0.775772307,United States,0.0,365.0,Unitary
1.0,Food and Agriculture,United Kingdom,2012.0,No,141.0,6.0,No,No,Higher,2700000000000.0,42462.71491,0.775772307,United States,0.0,365.0,Unitary
1.0,Food and Agriculture,United Kingdom,2015.0,No,376.0,55.0,No,No,Higher,2930000000000.0,44966.101930000004,1.545056482,Germany,0.0,365.0,Unitary
1.0,Food and Agriculture,United Kingdom,2016.0,No,342.0,4.0,No,No,Higher,2690000000000.0,41074.16728,1.193020554,Japan,1.0,-32.0,Unitary
1.0,Food and Agriculture,United Kingdom,2016.0,No,342.0,4.0,No,No,Higher,2690000000000.0,41074.16728,1.193020554,Japan,1.0,-32.0,Unitary
1.0,Democracy,United Kingdom,2002.0,No,187.0,4.0,No,No,Lower,1780000000000.0,30056.586219999997,1.8920897890000001,Canada,0.0,365.0,Unitary
1.0,Democracy,United Kingdom,2004.0,No,252.0,6.0,No,No,Higher,2420000000000.0,40290.313969999996,1.79315566,United States,0.0,365.0,Unitary
1.0,Democracy,United Kingdom,2004.0,No,252.0,6.0,No,No,Higher,2420000000000.0,40290.313969999996,1.79315566,United States,0.0,365.0,Unitary
1.0,Democracy,United Kingdom,2004.0,No,252.0,6.0,No,No,Higher,2420000000000.0,40290.313969999996,1.79315566,United States,0.0,365.0,Unitary
1.0,Democracy,United Kingdom,2004.0,No,252.0,6.0,No,No,Higher,2420000000000.0,40290.313969999996,1.79315566,United States,0.0,365.0,Unitary
1.0,Democracy,United Kingdom,2009.0,No,254.0,0.0,No,No,Lower,2410000000000.0,38713.13743,-4.969350243,Italy,0.0,365.0,Unitary
1.0,Democracy,United Kingdom,2012.0,No,141.0,0.0,No,No,Higher,2700000000000.0,42462.71491,0.775772307,United States,0.0,365.0,Unitary
0.0,Democracy,United Kingdom,2014.0,No,141.0,0.0,No,No,Higher,3060000000000.0,47417.63505,1.837387371,European Union,0.0,365.0,Unitary
1.0,Environment,United Kingdom,1996.0,Yes,128.0,4.0,No,No,Higher,1420000000000.0,24332.69777,2.230894646,France,1.0,-49.0,Unitary
0.0,Environment,United Kingdom,2001.0,No,58.0,2.0,No,No,Higher,1640000000000.0,27744.506460000004,2.578699221,Italy,1.0,-141.0,Unitary
1.0,Environment,United Kingdom,2002.0,No,187.0,0.0,No,No,Higher,1780000000000.0,30056.586219999997,1.8920897890000001,Canada,1.0,-75.0,Unitary
0.0,Environment,United Kingdom,2003.0,No,205.0,31.0,No,No,Higher,2050000000000.0,34419.14791,2.806551733,France,1.0,-37.0,Unitary
0.0,Environment,United Kingdom,2003.0,No,205.0,31.0,No,No,Higher,2050000000000.0,34419.14791,2.806551733,France,1.0,-37.0,Unitary
1.0,Environment,United Kingdom,2003.0,No,205.0,31.0,No,No,Higher,2050000000000.0,34419.14791,2.806551733,France,1.0,-37.0,Unitary
1.0,Environment,United Kingdom,2005.0,Yes,212.0,4.0,Yes,No,Higher,2540000000000.0,42030.28661,2.47371181,United Kingdom,2.0,-111.0,Unitary
1.0,Environment,United Kingdom,2008.0,Yes,296.0,11.0,No,No,Higher,2920000000000.0,47286.99849,-1.062893134,Japan,1.0,-44.0,Unitary
1.0,Environment,United Kingdom,2009.0,Yes,254.0,8.0,No,No,Higher,2410000000000.0,38713.13743,-4.969350243,Italy,1.0,-77.0,Unitary
1.0,Environment,United Kingdom,2011.0,No,193.0,10.0,No,No,Higher,2660000000000.0,42038.50048,0.749525179,France,0.0,365.0,Unitary
1.0,Environment,United Kingdom,2015.0,No,376.0,11.0,No,No,Higher,2930000000000.0,44966.101930000004,1.545056482,Germany,0.0,365.0,Unitary
1.0,Macro,United Kingdom,1996.0,No,128.0,8.0,No,No,Higher,1420000000000.0,24332.69777,2.230894646,France,3.0,-37.0,Unitary
1.0,Macro,United Kingdom,1996.0,No,128.0,8.0,No,No,Higher,1420000000000.0,24332.69777,2.230894646,France,3.0,-37.0,Unitary
1.0,Macro,United Kingdom,1999.0,No,46.0,0.0,No,No,Higher,1680000000000.0,28669.539689999998,3.083961783,Germany,4.0,-7.0,Unitary
0.0,Macro,United Kingdom,2003.0,No,205.0,6.0,No,No,Higher,2050000000000.0,34419.14791,2.806551733,France,2.0,-16.0,Unitary
0.0,Macro,United Kingdom,2004.0,No,252.0,1.0,No,No,Higher,2420000000000.0,40290.313969999996,1.79315566,United States,4.0,-17.0,Unitary
0.0,Macro,United Kingdom,2011.0,No,193.0,11.0,No,No,Higher,2660000000000.0,42038.50048,0.749525179,France,1.0,106.0,Unitary
0.0,Macro,United Kingdom,2012.0,No,141.0,11.0,No,No,Higher,2700000000000.0,42462.71491,0.775772307,United States,1.0,146.0,Unitary
1.0,Macro,United Kingdom,2012.0,No,141.0,11.0,No,No,Higher,2700000000000.0,42462.71491,0.775772307,United States,1.0,146.0,Unitary
1.0,Macro,United Kingdom,2012.0,No,141.0,11.0,No,No,Higher,2700000000000.0,42462.71491,0.775772307,United States,1.0,146.0,Unitary
1.0,Macro,United Kingdom,2012.0,No,141.0,11.0,No,No,Lower,2700000000000.0,42462.71491,0.775772307,United States,1.0,146.0,Unitary
1.0,Macro,United Kingdom,2013.0,No,214.0,16.0,No,No,Higher,2790000000000.0,43444.56484,1.4579115440000001,United Kingdom,1.0,-39.0,Unitary
1.0,Macro,United Kingdom,2013.0,No,214.0,16.0,No,No,Higher,2790000000000.0,43444.56484,1.4579115440000001,United Kingdom,1.0,-39.0,Unitary
1.0,Macro,United Kingdom,2015.0,No,376.0,14.0,No,No,Higher,2930000000000.0,44966.101930000004,1.545056482,Germany,1.0,-11.0,Unitary
1.0,Macro,United Kingdom,2015.0,No,376.0,14.0,No,No,Higher,2930000000000.0,44966.101930000004,1.545056482,Germany,1.0,-11.0,Unitary
0.0,Macro,United Kingdom,2016.0,No,342.0,18.0,No,No,Higher,2690000000000.0,41074.16728,1.193020554,Japan,3.0,-6.0,Unitary
1.0,Macro,United Kingdom,2017.0,No,180.0,5.0,No,No,Higher,2670000000000.0,40361.41738,1.1774720840000001,Italy,2.0,-15.0,Unitary
1.0,Education,United Kingdom,1997.0,No,145.0,0.0,No,No,Higher,1560000000000.0,26734.56261,3.587692544,United States,0.0,365.0,Unitary
1.0,Education,United Kingdom,2001.0,Yes,58.0,5.0,No,No,Higher,1640000000000.0,27744.506460000004,2.578699221,Italy,0.0,365.0,Unitary
1.0,Education,United Kingdom,2001.0,No,58.0,5.0,No,No,Higher,1640000000000.0,27744.506460000004,2.578699221,Italy,0.0,365.0,Unitary
1.0,Education,United Kingdom,2002.0,No,187.0,12.0,No,No,Higher,1780000000000.0,30056.586219999997,1.8920897890000001,Canada,0.0,365.0,Unitary
1.0,Education,United Kingdom,2004.0,No,252.0,14.0,No,No,Higher,2420000000000.0,40290.313969999996,1.79315566,United States,0.0,365.0,Unitary
1.0,Education,United Kingdom,2005.0,No,212.0,2.0,No,No,Higher,2540000000000.0,42030.28661,2.47371181,United Kingdom,0.0,365.0,Unitary
0.0,Education,United Kingdom,2006.0,No,317.0,36.0,No,No,Higher,2710000000000.0,44599.69757,2.035550356,Russia,1.0,-44.0,Unitary
1.0,Education,United Kingdom,2006.0,Yes,317.0,36.0,No,No,Higher,2710000000000.0,44599.69757,2.035550356,Russia,1.0,-44.0,Unitary
1.0,Education,United Kingdom,2007.0,Yes,329.0,5.0,No,No,Higher,3100000000000.0,50566.8266,1.636058451,Germany,0.0,365.0,Unitary
1.0,Education,United Kingdom,2008.0,Yes,296.0,9.0,No,No,Higher,2920000000000.0,47286.99849,-1.062893134,Japan,0.0,365.0,Unitary
1.0,Education,United Kingdom,2009.0,No,254.0,2.0,No,No,Higher,2410000000000.0,38713.13743,-4.969350243,Italy,0.0,365.0,Unitary
1.0,Conflict Prevention,United Kingdom,1996.0,No,128.0,0.0,No,No,Higher,1420000000000.0,24332.69777,2.230894646,France,1.0,80.0,Unitary
1.0,Conflict Prevention,United Kingdom,2000.0,Yes,105.0,0.0,Yes,No,Higher,1660000000000.0,28149.870010000002,3.0685480939999996,Japan,1.0,-10.0,Unitary
1.0,Conflict Prevention,United Kingdom,2002.0,No,187.0,0.0,No,No,Lower,1780000000000.0,30056.586219999997,1.8920897890000001,Canada,2.0,-14.0,Unitary
1.0,Conflict Prevention,United Kingdom,2004.0,No,252.0,0.0,No,No,Higher,2420000000000.0,40290.313969999996,1.79315566,United States,2.0,-25.0,Unitary
1.0,Conflict Prevention,United Kingdom,2005.0,No,212.0,0.0,No,No,Higher,2540000000000.0,42030.28661,2.47371181,United Kingdom,2.0,-13.0,Unitary
0.0,Conflict Prevention,United Kingdom,2006.0,No,317.0,2.0,Yes,No,Lower,2710000000000.0,44599.69757,2.035550356,Russia,1.0,-16.0,Unitary
0.0,Conflict Prevention,United Kingdom,2007.0,No,329.0,0.0,No,No,Higher,3100000000000.0,50566.8266,1.636058451,Germany,2.0,-7.0,Unitary
0.0,Conflict Prevention,United Kingdom,2009.0,No,254.0,11.0,No,No,Higher,2410000000000.0,38713.13743,-4.969350243,Italy,2.0,-13.0,Unitary
1.0,Social Policy,United Kingdom,2000.0,No,105.0,6.0,No,No,Higher,1660000000000.0,28149.870010000002,3.0685480939999996,Japan,0.0,365.0,Unitary
1.0,Social Policy,United Kingdom,2000.0,No,105.0,6.0,No,No,Higher,1660000000000.0,28149.870010000002,3.0685480939999996,Japan,0.0,365.0,Unitary
1.0,Social Policy,United Kingdom,2000.0,No,105.0,6.0,No,No,Higher,1660000000000.0,28149.870010000002,3.0685480939999996,Japan,0.0,365.0,Unitary
0.0,Finance Crisis/Regulation,United Kingdom,2001.0,No,58.0,3.0,No,No,Higher,1640000000000.0,27744.506460000004,2.578699221,Italy,4.0,-14.0,Unitary
0.0,Finance Crisis/Regulation,United Kingdom,2001.0,No,58.0,3.0,No,No,Higher,1640000000000.0,27744.506460000004,2.578699221,Italy,4.0,-14.0,Unitary
1.0,Finance Crisis/Regulation,United Kingdom,2008.0,No,296.0,7.0,No,No,Higher,2920000000000.0,47286.99849,-1.062893134,Japan,4.0,-24.0,Unitary
1.0,Finance Crisis/Regulation,United Kingdom,2009.0,No,254.0,15.0,No,No,Higher,2410000000000.0,38713.13743,-4.969350243,Italy,4.0,-26.0,Unitary
1.0,Finance Crisis/Regulation,United Kingdom,2013.0,No,214.0,29.0,No,No,Higher,2790000000000.0,43444.56484,1.4579115440000001,United Kingdom,1.0,-39.0,Unitary
1.0,Finance Crisis/Regulation,United Kingdom,2014.0,No,141.0,8.0,No,No,Higher,3060000000000.0,47417.63505,1.837387371,European Union,1.0,128.0,Unitary
1.0,Finance Crisis/Regulation,United Kingdom,2015.0,No,376.0,17.0,No,No,Higher,2930000000000.0,44966.101930000004,1.545056482,Germany,1.0,-11.0,Unitary
1.0,Finance Crisis/Regulation,United Kingdom,2015.0,No,376.0,17.0,No,Yes,Higher,2930000000000.0,44966.101930000004,1.545056482,Germany,1.0,-11.0,Unitary
1.0,UN Reform,United Kingdom,1996.0,No,128.0,8.0,Yes,Yes,Higher,1420000000000.0,24332.69777,2.230894646,France,0.0,365.0,Unitary
-1.0,UN Reform,United Kingdom,1996.0,No,128.0,8.0,No,No,Lower,1420000000000.0,24332.69777,2.230894646,France,0.0,365.0,Unitary
-1.0,UN Reform,United Kingdom,1996.0,No,128.0,8.0,Yes,No,Higher,1420000000000.0,24332.69777,2.230894646,France,0.0,365.0,Unitary
-1.0,UN Reform,United Kingdom,1996.0,No,128.0,8.0,Yes,No,Higher,1420000000000.0,24332.69777,2.230894646,France,0.0,365.0,Unitary
1.0,Labour and Employment,United Kingdom,1996.0,No,128.0,6.0,No,No,Higher,1420000000000.0,24332.69777,2.230894646,France,1.0,-86.0,Unitary
1.0,Labour and Employment,United Kingdom,1996.0,No,128.0,6.0,No,No,Higher,1420000000000.0,24332.69777,2.230894646,France,1.0,-86.0,Unitary
1.0,Labour and Employment,United Kingdom,2012.0,No,141.0,2.0,No,No,Higher,2700000000000.0,42462.71491,0.775772307,United States,0.0,365.0,Unitary
1.0,Labour and Employment,United Kingdom,2017.0,No,180.0,1.0,No,No,Higher,2670000000000.0,40361.41738,1.1774720840000001,Italy,1.0,188.0,Unitary
0.0,Nuclear Safety,United Kingdom,1996.0,No,128.0,6.0,No,No,Lower,1420000000000.0,24332.69777,2.230894646,France,1.0,80.0,Unitary
1.0,Nuclear Safety,United Kingdom,2010.0,Yes,73.0,1.0,No,No,Higher,2480000000000.0,39435.8399,1.153474893,Canada,1.0,-88.0,Unitary
1.0,East-West Relations,United Kingdom,1996.0,No,128.0,0.0,No,No,Lower,1420000000000.0,24332.69777,2.230894646,France,1.0,80.0,Unitary
-1.0,East-West Relations,United Kingdom,1997.0,No,145.0,2.0,No,No,Lower,1560000000000.0,26734.56261,3.587692544,United States,1.0,87.0,Unitary
1.0,Human Rights,United Kingdom,1996.0,No,128.0,5.0,No,No,Higher,1420000000000.0,24332.69777,2.230894646,France,0.0,365.0,Unitary
1.0,Human Rights,United Kingdom,2012.0,No,141.0,4.0,No,No,Higher,2700000000000.0,42462.71491,0.775772307,United States,0.0,365.0,Unitary
1.0,Human Rights,United Kingdom,2012.0,No,141.0,4.0,No,No,Higher,2700000000000.0,42462.71491,0.775772307,United States,0.0,365.0,Unitary
1.0,Human Rights,United Kingdom,2013.0,No,214.0,0.0,No,No,Lower,2790000000000.0,43444.56484,1.4579115440000001,United Kingdom,0.0,365.0,Unitary
0.0,Human Rights,United Kingdom,2016.0,No,342.0,5.0,No,No,Higher,2690000000000.0,41074.16728,1.193020554,Japan,0.0,365.0,Unitary
1.0,Migration and Refugees,United Kingdom,2015.0,No,376.0,0.0,No,No,Higher,2930000000000.0,44966.101930000004,1.545056482,Germany,2.0,-54.0,Unitary
1.0,Migration and Refugees,United Kingdom,2015.0,No,376.0,0.0,No,No,Higher,2930000000000.0,44966.101930000004,1.545056482,Germany,2.0,-54.0,Unitary
1.0,Migration and Refugees,United Kingdom,2015.0,No,376.0,0.0,No,No,Higher,2930000000000.0,44966.101930000004,1.545056482,Germany,2.0,-54.0,Unitary
1.0,Migration and Refugees,United Kingdom,2015.0,No,376.0,0.0,No,No,Higher,2930000000000.0,44966.101930000004,1.545056482,Germany,2.0,-54.0,Unitary
